nflverse_game_id,season,week,game_type,gameday,home_team,away_team,home_score,away_score,spread_line,total_line
1999_01_MIN_ATL,1999,1,REG,1999-09-12,ATL,MIN,14,17,-4,49
1999_01_KC_CHI,1999,1,REG,1999-09-12,CHI,KC,20,17,-3,38
1999_01_PIT_CLE,1999,1,REG,1999-09-12,CLE,PIT,0,43,-6,37
1999_01_OAK_GB,1999,1,REG,1999-09-12,GB,OAK,28,24,9,43
1999_01_BUF_IND,1999,1,REG,1999-09-12,IND,BUF,31,14,-3,45.5
1999_01_SF_JAX,1999,1,REG,1999-09-12,JAX,SF,41,3,5.5,49
1999_01_CAR_NO,1999,1,REG,1999-09-12,NO,CAR,19,10,3.5,38
1999_01_NE_NYJ,1999,1,REG,1999-09-12,NYJ,NE,28,30,7,44.5
1999_01_ARI_PHI,1999,1,REG,1999-09-12,PHI,ARI,24,25,-3,37
1999_01_DET_SEA,1999,1,REG,1999-09-12,SEA,DET,20,28,9.5,42
1999_01_BAL_STL,1999,1,REG,1999-09-12,STL,BAL,27,10,0,39
1999_01_NYG_TB,1999,1,REG,1999-09-12,TB,NYG,13,17,5.5,37.5
1999_01_CIN_TEN,1999,1,REG,1999-09-12,TEN,CIN,36,35,9,42
1999_01_DAL_WAS,1999,1,REG,1999-09-12,WAS,DAL,35,41,2.5,42
1999_01_MIA_DEN,1999,1,REG,1999-09-13,DEN,MIA,21,38,6,43
1999_02_PIT_BAL,1999,2,REG,1999-09-19,BAL,PIT,20,23,-2.5,38
1999_02_NYJ_BUF,1999,2,REG,1999-09-19,BUF,NYJ,17,3,4,42
1999_02_JAX_CAR,1999,2,REG,1999-09-19,CAR,JAX,20,22,-9.5,44
1999_02_SEA_CHI,1999,2,REG,1999-09-19,CHI,SEA,13,14,-3.5,39
1999_02_SD_CIN,1999,2,REG,1999-09-19,CIN,SD,7,34,1,40.5
1999_02_GB_DET,1999,2,REG,1999-09-19,DET,GB,23,15,-6.5,43
1999_02_DEN_KC,1999,2,REG,1999-09-19,KC,DEN,26,10,-3.5,40.5
1999_02_ARI_MIA,1999,2,REG,1999-09-19,MIA,ARI,19,16,9,41
1999_02_OAK_MIN,1999,2,REG,1999-09-19,MIN,OAK,17,22,11,47.5
1999_02_IND_NE,1999,2,REG,1999-09-19,NE,IND,31,28,4.5,45
1999_02_WAS_NYG,1999,2,REG,1999-09-19,NYG,WAS,21,50,2.5,41
1999_02_TB_PHI,1999,2,REG,1999-09-19,PHI,TB,5,19,-6.5,36.5
1999_02_NO_SF,1999,2,REG,1999-09-19,SF,NO,28,21,11,42.5
1999_02_CLE_TEN,1999,2,REG,1999-09-19,TEN,CLE,26,9,16,40
1999_02_ATL_DAL,1999,2,REG,1999-09-20,DAL,ATL,24,7,6.5,42
1999_03_CLE_BAL,1999,3,REG,1999-09-26,BAL,CLE,17,10,12,36.5
1999_03_PHI_BUF,1999,3,REG,1999-09-26,BUF,PHI,26,0,11.5,38
1999_03_CIN_CAR,1999,3,REG,1999-09-26,CAR,CIN,27,3,7,39.5
1999_03_MIN_GB,1999,3,REG,1999-09-26,GB,MIN,23,20,0,47.5
1999_03_TEN_JAX,1999,3,REG,1999-09-26,JAX,TEN,19,20,9.5,45
1999_03_DET_KC,1999,3,REG,1999-09-26,KC,DET,31,21,3.5,39.5
1999_03_NYG_NE,1999,3,REG,1999-09-26,NE,NYG,16,14,6,43.5
1999_03_WAS_NYJ,1999,3,REG,1999-09-26,NYJ,WAS,20,27,-1,43.5
1999_03_CHI_OAK,1999,3,REG,1999-09-26,OAK,CHI,24,17,7,38
1999_03_SEA_PIT,1999,3,REG,1999-09-26,PIT,SEA,10,29,4,38
1999_03_IND_SD,1999,3,REG,1999-09-26,SD,IND,19,27,-1,44
1999_03_ATL_STL,1999,3,REG,1999-09-26,STL,ATL,35,7,-1.5,40.5
1999_03_DEN_TB,1999,3,REG,1999-09-26,TB,DEN,13,10,2.5,38
1999_03_SF_ARI,1999,3,REG,1999-09-27,ARI,SF,10,24,-2.5,45.5
1999_04_BAL_ATL,1999,4,REG,1999-10-03,ATL,BAL,13,19,2.5,36.5
1999_04_NO_CHI,1999,4,REG,1999-10-03,CHI,NO,14,10,-1,37
1999_04_STL_CIN,1999,4,REG,1999-10-03,CIN,STL,10,38,-3.5,44
1999_04_NE_CLE,1999,4,REG,1999-10-03,CLE,NE,7,19,-12,38
1999_04_ARI_DAL,1999,4,REG,1999-10-03,DAL,ARI,35,7,7,42.5
1999_04_NYJ_DEN,1999,4,REG,1999-10-03,DEN,NYJ,13,21,5.5,40
1999_04_TB_MIN,1999,4,REG,1999-10-03,MIN,TB,21,14,7,40.5
1999_04_PHI_NYG,1999,4,REG,1999-10-03,NYG,PHI,16,15,9.5,35.5
1999_04_JAX_PIT,1999,4,REG,1999-10-03,PIT,JAX,3,17,-3,42
1999_04_KC_SD,1999,4,REG,1999-10-03,SD,KC,21,14,1,38.5
1999_04_OAK_SEA,1999,4,REG,1999-10-03,SEA,OAK,22,21,3.5,40.5
1999_04_TEN_SF,1999,4,REG,1999-10-03,SF,TEN,24,22,1.5,40.5
1999_04_CAR_WAS,1999,4,REG,1999-10-03,WAS,CAR,38,36,8.5,45.5
1999_04_BUF_MIA,1999,4,REG,1999-10-04,MIA,BUF,18,23,4.5,40.5
1999_05_NYG_ARI,1999,5,REG,1999-10-10,ARI,NYG,14,3,3,37.5
1999_05_PIT_BUF,1999,5,REG,1999-10-10,BUF,PIT,24,21,6.5,38
1999_05_CIN_CLE,1999,5,REG,1999-10-10,CLE,CIN,17,18,-3,36
1999_05_SD_DET,1999,5,REG,1999-10-10,DET,SD,10,20,3.5,40
1999_05_TB_GB,1999,5,REG,1999-10-10,GB,TB,26,23,6,40.5
1999_05_MIA_IND,1999,5,REG,1999-10-10,IND,MIA,31,34,-1.5,44.5
1999_05_NE_KC,1999,5,REG,1999-10-10,KC,NE,16,14,2.5,41
1999_05_CHI_MIN,1999,5,REG,1999-10-10,MIN,CHI,22,24,13,43.5
1999_05_ATL_NO,1999,5,REG,1999-10-10,NO,ATL,17,20,3,35.5
1999_05_DEN_OAK,1999,5,REG,1999-10-10,OAK,DEN,13,16,7,38
1999_05_DAL_PHI,1999,5,REG,1999-10-10,PHI,DAL,13,10,-9.5,37
1999_05_SF_STL,1999,5,REG,1999-10-10,STL,SF,42,20,3,45.5
1999_05_BAL_TEN,1999,5,REG,1999-10-10,TEN,BAL,14,11,7,38.5
1999_05_JAX_NYJ,1999,5,REG,1999-10-11,NYJ,JAX,6,16,-3,40
1999_06_WAS_ARI,1999,6,REG,1999-10-17,ARI,WAS,10,24,-3.5,45.5
1999_06_STL_ATL,1999,6,REG,1999-10-17,ATL,STL,13,41,-6,45
1999_06_OAK_BUF,1999,6,REG,1999-10-17,BUF,OAK,14,20,3.5,40.5
1999_06_PHI_CHI,1999,6,REG,1999-10-17,CHI,PHI,16,20,6.5,35
1999_06_PIT_CIN,1999,6,REG,1999-10-17,CIN,PIT,3,17,-5,37.5
1999_06_GB_DEN,1999,6,REG,1999-10-17,DEN,GB,31,10,-3.5,40
1999_06_MIN_DET,1999,6,REG,1999-10-17,DET,MIN,25,23,-3.5,45
1999_06_CLE_JAX,1999,6,REG,1999-10-17,JAX,CLE,24,7,17.5,37.5
1999_06_MIA_NE,1999,6,REG,1999-10-17,NE,MIA,30,31,2.5,42.5
1999_06_TEN_NO,1999,6,REG,1999-10-17,NO,TEN,21,24,-3,36.5
1999_06_IND_NYJ,1999,6,REG,1999-10-17,NYJ,IND,13,16,-2.5,42.5
1999_06_SEA_SD,1999,6,REG,1999-10-17,SD,SEA,13,10,-1.5,37.5
1999_06_CAR_SF,1999,6,REG,1999-10-17,SF,CAR,29,31,5,44
1999_06_DAL_NYG,1999,6,REG,1999-10-18,NYG,DAL,13,10,-3,37
1999_07_KC_BAL,1999,7,REG,1999-10-21,BAL,KC,8,35,-1,36
1999_07_DET_CAR,1999,7,REG,1999-10-24,CAR,DET,9,24,4.5,43.5
1999_07_WAS_DAL,1999,7,REG,1999-10-24,DAL,WAS,38,20,2,44
1999_07_CIN_IND,1999,7,REG,1999-10-24,IND,CIN,31,10,11,44
1999_07_PHI_MIA,1999,7,REG,1999-10-24,MIA,PHI,16,13,9,34
1999_07_SF_MIN,1999,7,REG,1999-10-24,MIN,SF,40,16,7,48.5
1999_07_DEN_NE,1999,7,REG,1999-10-24,NE,DEN,24,23,3.5,40.5
1999_07_NO_NYG,1999,7,REG,1999-10-24,NYG,NO,31,3,3,34
1999_07_NYJ_OAK,1999,7,REG,1999-10-24,OAK,NYJ,24,23,6.5,37
1999_07_GB_SD,1999,7,REG,1999-10-24,SD,GB,3,31,-3,37.5
1999_07_BUF_SEA,1999,7,REG,1999-10-24,SEA,BUF,26,16,2.5,38
1999_07_CLE_STL,1999,7,REG,1999-10-24,STL,CLE,34,3,18.5,43.5
1999_07_CHI_TB,1999,7,REG,1999-10-24,TB,CHI,6,3,8,36.5
1999_07_ATL_PIT,1999,7,REG,1999-10-25,PIT,ATL,13,9,5.5,37
1999_08_NE_ARI,1999,8,REG,1999-10-31,ARI,NE,3,27,-3,40.5
1999_08_CAR_ATL,1999,8,REG,1999-10-31,ATL,CAR,27,20,2,40
1999_08_BUF_BAL,1999,8,REG,1999-10-31,BAL,BUF,10,13,-3.5,36.5
1999_08_JAX_CIN,1999,8,REG,1999-10-31,CIN,JAX,10,41,-12.5,38
1999_08_MIN_DEN,1999,8,REG,1999-10-31,DEN,MIN,20,23,-2.5,45
1999_08_TB_DET,1999,8,REG,1999-10-31,DET,TB,20,3,-2.5,35
1999_08_DAL_IND,1999,8,REG,1999-10-31,IND,DAL,34,24,3,46
1999_08_SD_KC,1999,8,REG,1999-10-31,KC,SD,34,0,6,35
1999_08_CLE_NO,1999,8,REG,1999-10-31,NO,CLE,16,21,9.5,33.5
1999_08_MIA_OAK,1999,8,REG,1999-10-31,OAK,MIA,9,16,3,37
1999_08_NYG_PHI,1999,8,REG,1999-10-31,PHI,NYG,17,23,-2.5,33.5
1999_08_STL_TEN,1999,8,REG,1999-10-31,TEN,STL,24,21,-3,44.5
1999_08_CHI_WAS,1999,8,REG,1999-10-31,WAS,CHI,48,22,8.5,44
1999_08_SEA_GB,1999,8,REG,1999-11-01,GB,SEA,7,27,5.5,42.5
1999_09_JAX_ATL,1999,9,REG,1999-11-07,ATL,JAX,7,30,-6,41
1999_09_PHI_CAR,1999,9,REG,1999-11-07,CAR,PHI,33,7,5,36
1999_09_BAL_CLE,1999,9,REG,1999-11-07,CLE,BAL,9,41,-3.5,32.5
1999_09_STL_DET,1999,9,REG,1999-11-07,DET,STL,31,27,-4,45
1999_09_CHI_GB,1999,9,REG,1999-11-07,GB,CHI,13,14,9,40.5
1999_09_KC_IND,1999,9,REG,1999-11-07,IND,KC,25,17,4,45
1999_09_TEN_MIA,1999,9,REG,1999-11-07,MIA,TEN,17,0,3,37
1999_09_TB_NO,1999,9,REG,1999-11-07,NO,TB,16,31,-3.5,33.5
1999_09_ARI_NYJ,1999,9,REG,1999-11-07,NYJ,ARI,12,7,7,35
1999_09_DEN_SD,1999,9,REG,1999-11-07,SD,DEN,17,33,0,35.5
1999_09_CIN_SEA,1999,9,REG,1999-11-07,SEA,CIN,37,20,14,40
1999_09_PIT_SF,1999,9,REG,1999-11-07,SF,PIT,6,27,2.5,41.5
1999_09_BUF_WAS,1999,9,REG,1999-11-07,WAS,BUF,17,34,4,47
1999_09_DAL_MIN,1999,9,REG,1999-11-08,MIN,DAL,27,17,6.5,47.5
1999_10_DET_ARI,1999,10,REG,1999-11-14,ARI,DET,23,19,-5.5,35.5
1999_10_MIA_BUF,1999,10,REG,1999-11-14,BUF,MIA,23,3,3,37
1999_10_MIN_CHI,1999,10,REG,1999-11-14,CHI,MIN,24,27,-6.5,43
1999_10_TEN_CIN,1999,10,REG,1999-11-14,CIN,TEN,14,24,-10,41
1999_10_GB_DAL,1999,10,REG,1999-11-14,DAL,GB,27,13,-3,38
1999_10_BAL_JAX,1999,10,REG,1999-11-14,JAX,BAL,6,3,13,37
1999_10_SF_NO,1999,10,REG,1999-11-14,NO,SF,24,6,-1,38.5
1999_10_IND_NYG,1999,10,REG,1999-11-14,NYG,IND,19,27,-3,41.5
1999_10_SD_OAK,1999,10,REG,1999-11-14,OAK,SD,28,9,7,36
1999_10_WAS_PHI,1999,10,REG,1999-11-14,PHI,WAS,35,28,-6,42
1999_10_CLE_PIT,1999,10,REG,1999-11-14,PIT,CLE,15,16,14.5,34.5
1999_10_DEN_SEA,1999,10,REG,1999-11-14,SEA,DEN,20,17,5.5,41
1999_10_CAR_STL,1999,10,REG,1999-11-14,STL,CAR,35,10,10,48
1999_10_KC_TB,1999,10,REG,1999-11-14,TB,KC,17,10,3,34.5
1999_10_NYJ_NE,1999,10,REG,1999-11-15,NE,NYJ,17,24,6,37
1999_11_DAL_ARI,1999,11,REG,1999-11-21,ARI,DAL,13,9,-1.5,35
1999_11_BAL_CIN,1999,11,REG,1999-11-21,CIN,BAL,31,34,-5,34.5
1999_11_CAR_CLE,1999,11,REG,1999-11-21,CLE,CAR,17,31,-5.5,35.5
1999_11_DET_GB,1999,11,REG,1999-11-21,GB,DET,26,17,4,39
1999_11_NO_JAX,1999,11,REG,1999-11-21,JAX,NO,41,23,12.5,35
1999_11_SEA_KC,1999,11,REG,1999-11-21,KC,SEA,19,31,3,37.5
1999_11_NE_MIA,1999,11,REG,1999-11-21,MIA,NE,27,17,3.5,37.5
1999_11_BUF_NYJ,1999,11,REG,1999-11-21,NYJ,BUF,17,7,-2.5,36
1999_11_IND_PHI,1999,11,REG,1999-11-21,PHI,IND,17,44,-7,41
1999_11_CHI_SD,1999,11,REG,1999-11-21,SD,CHI,20,23,0,36
1999_11_STL_SF,1999,11,REG,1999-11-21,SF,STL,7,23,-7.5,47.5
1999_11_ATL_TB,1999,11,REG,1999-11-21,TB,ATL,19,10,7,34.5
1999_11_PIT_TEN,1999,11,REG,1999-11-21,TEN,PIT,16,10,5.5,36.5
1999_11_NYG_WAS,1999,11,REG,1999-11-21,WAS,NYG,23,13,5.5,44.5
1999_11_OAK_DEN,1999,11,REG,1999-11-22,DEN,OAK,27,21,1.5,37
1999_12_MIA_DAL,1999,12,REG,1999-11-25,DAL,MIA,20,0,1.5,38
1999_12_CHI_DET,1999,12,REG,1999-11-25,DET,CHI,21,17,6,44
1999_12_JAX_BAL,1999,12,REG,1999-11-28,BAL,JAX,23,30,-7,36.5
1999_12_NE_BUF,1999,12,REG,1999-11-28,BUF,NE,17,7,4,38
1999_12_ATL_CAR,1999,12,REG,1999-11-28,CAR,ATL,34,28,4.5,40
1999_12_TEN_CLE,1999,12,REG,1999-11-28,CLE,TEN,21,33,-10.5,35.5
1999_12_NYJ_IND,1999,12,REG,1999-11-28,IND,NYJ,13,6,7,44
1999_12_SD_MIN,1999,12,REG,1999-11-28,MIN,SD,35,27,13.5,43.5
1999_12_ARI_NYG,1999,12,REG,1999-11-28,NYG,ARI,24,34,4.5,34.5
1999_12_KC_OAK,1999,12,REG,1999-11-28,OAK,KC,34,37,3.5,37
1999_12_CIN_PIT,1999,12,REG,1999-11-28,PIT,CIN,20,27,11,36
1999_12_TB_SEA,1999,12,REG,1999-11-28,SEA,TB,3,16,6,37
1999_12_NO_STL,1999,12,REG,1999-11-28,STL,NO,43,12,14,47
1999_12_PHI_WAS,1999,12,REG,1999-11-28,WAS,PHI,20,17,10,42.5
1999_12_GB_SF,1999,12,REG,1999-11-29,SF,GB,3,20,-6,40.5
1999_13_PIT_JAX,1999,13,REG,1999-12-02,JAX,PIT,20,6,10.5,37
1999_13_PHI_ARI,1999,13,REG,1999-12-05,ARI,PHI,21,17,7,37
1999_13_NO_ATL,1999,13,REG,1999-12-05,ATL,NO,35,12,4,39.5
1999_13_TEN_BAL,1999,13,REG,1999-12-05,BAL,TEN,41,14,-3.5,36.5
1999_13_STL_CAR,1999,13,REG,1999-12-05,CAR,STL,21,34,-7,49
1999_13_GB_CHI,1999,13,REG,1999-12-05,CHI,GB,19,35,-3.5,39
1999_13_SF_CIN,1999,13,REG,1999-12-05,CIN,SF,44,30,3,39
1999_13_KC_DEN,1999,13,REG,1999-12-05,DEN,KC,10,16,3.5,38.5
1999_13_WAS_DET,1999,13,REG,1999-12-05,DET,WAS,33,17,3.5,49.5
1999_13_IND_MIA,1999,13,REG,1999-12-05,MIA,IND,34,37,2,43
1999_13_DAL_NE,1999,13,REG,1999-12-05,NE,DAL,13,6,2,38
1999_13_NYJ_NYG,1999,13,REG,1999-12-05,NYG,NYJ,41,28,-2.5,34
1999_13_SEA_OAK,1999,13,REG,1999-12-05,OAK,SEA,30,21,1,41
1999_13_CLE_SD,1999,13,REG,1999-12-05,SD,CLE,23,10,7.5,36
1999_13_MIN_TB,1999,13,REG,1999-12-06,TB,MIN,24,17,-2.5,39
1999_14_OAK_TEN,1999,14,REG,1999-12-09,TEN,OAK,21,14,3,40
1999_14_NYG_BUF,1999,14,REG,1999-12-12,BUF,NYG,17,19,8,36.5
1999_14_CLE_CIN,1999,14,REG,1999-12-12,CIN,CLE,44,28,7,41
1999_14_PHI_DAL,1999,14,REG,1999-12-12,DAL,PHI,20,10,9,36.5
1999_14_CAR_GB,1999,14,REG,1999-12-12,GB,CAR,31,33,8,42
1999_14_NE_IND,1999,14,REG,1999-12-12,IND,NE,20,15,7,46.5
1999_14_MIN_KC,1999,14,REG,1999-12-12,KC,MIN,31,28,1,42
1999_14_STL_NO,1999,14,REG,1999-12-12,NO,STL,14,30,-10.5,49
1999_14_MIA_NYJ,1999,14,REG,1999-12-12,NYJ,MIA,28,20,-3,37
1999_14_BAL_PIT,1999,14,REG,1999-12-12,PIT,BAL,24,31,1.5,36
1999_14_SD_SEA,1999,14,REG,1999-12-12,SEA,SD,16,19,9.5,42.5
1999_14_ATL_SF,1999,14,REG,1999-12-12,SF,ATL,26,7,-3,41
1999_14_DET_TB,1999,14,REG,1999-12-12,TB,DET,23,16,4,36
1999_14_ARI_WAS,1999,14,REG,1999-12-12,WAS,ARI,28,3,5.5,46.5
1999_14_DEN_JAX,1999,14,REG,1999-12-13,JAX,DEN,27,24,9,37.5
1999_15_SF_CAR,1999,15,REG,1999-12-18,CAR,SF,41,24,7.5,46
1999_15_PIT_KC,1999,15,REG,1999-12-18,KC,PIT,35,19,8.5,37
1999_15_BUF_ARI,1999,15,REG,1999-12-19,ARI,BUF,21,31,-3,37.5
1999_15_NO_BAL,1999,15,REG,1999-12-19,BAL,NO,31,8,8.5,41.5
1999_15_DET_CHI,1999,15,REG,1999-12-19,CHI,DET,28,10,-3,37
1999_15_JAX_CLE,1999,15,REG,1999-12-19,CLE,JAX,14,24,-14.5,39
1999_15_NYJ_DAL,1999,15,REG,1999-12-19,DAL,NYJ,21,22,6,35.5
1999_15_SEA_DEN,1999,15,REG,1999-12-19,DEN,SEA,36,30,1.5,39
1999_15_WAS_IND,1999,15,REG,1999-12-19,IND,WAS,24,21,6.5,51
1999_15_SD_MIA,1999,15,REG,1999-12-19,MIA,SD,12,9,7.5,37
1999_15_TB_OAK,1999,15,REG,1999-12-19,OAK,TB,45,0,-1,36
1999_15_NE_PHI,1999,15,REG,1999-12-19,PHI,NE,24,9,-3.5,37
1999_15_NYG_STL,1999,15,REG,1999-12-19,STL,NYG,31,10,10.5,46.5
1999_15_ATL_TEN,1999,15,REG,1999-12-19,TEN,ATL,30,17,10,37
1999_15_GB_MIN,1999,15,REG,1999-12-20,MIN,GB,24,20,4.5,49
1999_16_DAL_NO,1999,16,REG,1999-12-24,NO,DAL,31,24,-8.5,38.5
1999_16_DEN_DET,1999,16,REG,1999-12-25,DET,DEN,7,17,4.5,43.5
1999_16_ARI_ATL,1999,16,REG,1999-12-26,ATL,ARI,37,14,2,38
1999_16_CIN_BAL,1999,16,REG,1999-12-26,BAL,CIN,22,0,7,45.5
1999_16_IND_CLE,1999,16,REG,1999-12-26,CLE,IND,28,29,-13.5,41.5
1999_16_BUF_NE,1999,16,REG,1999-12-26,NE,BUF,10,13,-3,37.5
1999_16_MIN_NYG,1999,16,REG,1999-12-26,NYG,MIN,17,34,-2.5,43
1999_16_CAR_PIT,1999,16,REG,1999-12-26,PIT,CAR,30,20,-3.5,42.5
1999_16_OAK_SD,1999,16,REG,1999-12-26,SD,OAK,23,20,-3,38
1999_16_KC_SEA,1999,16,REG,1999-12-26,SEA,KC,23,14,3,43
1999_16_WAS_SF,1999,16,REG,1999-12-26,SF,WAS,20,26,-7,47.5
1999_16_CHI_STL,1999,16,REG,1999-12-26,STL,CHI,34,12,10,46.5
1999_16_GB_TB,1999,16,REG,1999-12-26,TB,GB,29,10,3.5,37
1999_16_JAX_TEN,1999,16,REG,1999-12-26,TEN,JAX,41,14,-3,39
1999_16_NYJ_MIA,1999,16,REG,1999-12-27,MIA,NYJ,31,38,3.5,37
1999_17_IND_BUF,1999,17,REG,2000-01-02,BUF,IND,31,6,-1.5,42
1999_17_NO_CAR,1999,17,REG,2000-01-02,CAR,NO,45,13,8.5,46.5
1999_17_TB_CHI,1999,17,REG,2000-01-02,CHI,TB,6,20,-3.5,34
1999_17_NYG_DAL,1999,17,REG,2000-01-02,DAL,NYG,26,18,6.5,37.5
1999_17_SD_DEN,1999,17,REG,2000-01-02,DEN,SD,6,12,7,37.5
1999_17_ARI_GB,1999,17,REG,2000-01-02,GB,ARI,49,24,7.5,38
1999_17_CIN_JAX,1999,17,REG,2000-01-02,JAX,CIN,24,7,9,39.5
1999_17_OAK_KC,1999,17,REG,2000-01-02,KC,OAK,38,41,5,39
1999_17_DET_MIN,1999,17,REG,2000-01-02,MIN,DET,24,17,7,48.5
1999_17_BAL_NE,1999,17,REG,2000-01-02,NE,BAL,20,3,-1,37.5
1999_17_SEA_NYJ,1999,17,REG,2000-01-02,NYJ,SEA,19,9,1,38
1999_17_STL_PHI,1999,17,REG,2000-01-02,PHI,STL,38,31,-8,42
1999_17_TEN_PIT,1999,17,REG,2000-01-02,PIT,TEN,36,47,-4,38
1999_17_MIA_WAS,1999,17,REG,2000-01-02,WAS,MIA,21,10,3,44
1999_17_SF_ATL,1999,17,REG,2000-01-03,ATL,SF,34,29,6.5,46.5
1999_18_BUF_TEN,1999,18,WC,2000-01-08,TEN,BUF,22,16,5,39
1999_18_DET_WAS,1999,18,WC,2000-01-08,WAS,DET,27,13,6,46
1999_18_DAL_MIN,1999,18,WC,2000-01-09,MIN,DAL,27,10,7,46.5
1999_18_MIA_SEA,1999,18,WC,2000-01-09,SEA,MIA,17,20,3.5,39
1999_19_MIA_JAX,1999,19,DIV,2000-01-15,JAX,MIA,62,7,8,37.5
1999_19_WAS_TB,1999,19,DIV,2000-01-15,TB,WAS,14,13,4.5,38
1999_19_TEN_IND,1999,19,DIV,2000-01-16,IND,TEN,16,19,5.5,46.5
1999_19_MIN_STL,1999,19,DIV,2000-01-16,STL,MIN,49,37,7,52
1999_20_TEN_JAX,1999,20,CON,2000-01-23,JAX,TEN,14,33,7,39.5
1999_20_TB_STL,1999,20,CON,2000-01-23,STL,TB,11,6,14,46
1999_21_STL_TEN,1999,21,SB,2000-01-30,TEN,STL,16,23,-7,48
2000_01_SF_ATL,2000,1,REG,2000-09-03,ATL,SF,36,28,6.5,46.5
2000_01_JAX_CLE,2000,1,REG,2000-09-03,CLE,JAX,7,27,-10.5,38.5
2000_01_IND_KC,2000,1,REG,2000-09-03,KC,IND,14,27,-3.5,44
2000_01_CHI_MIN,2000,1,REG,2000-09-03,MIN,CHI,30,27,4.5,46.5
2000_01_TB_NE,2000,1,REG,2000-09-03,NE,TB,16,21,-3,36
2000_01_DET_NO,2000,1,REG,2000-09-03,NO,DET,10,14,0,40.5
2000_01_ARI_NYG,2000,1,REG,2000-09-03,NYG,ARI,21,16,6.5,40
2000_01_BAL_PIT,2000,1,REG,2000-09-03,PIT,BAL,0,16,-2.5,37
2000_01_CAR_WAS,2000,1,REG,2000-09-03,WAS,CAR,20,17,10.5,47.5
2000_01_PHI_DAL,2000,1,REG,2000-09-03,DAL,PHI,14,41,6,39.5
2000_01_NYJ_GB,2000,1,REG,2000-09-03,GB,NYJ,16,20,2.5,44
2000_01_SEA_MIA,2000,1,REG,2000-09-03,MIA,SEA,23,0,2,36
2000_01_SD_OAK,2000,1,REG,2000-09-03,OAK,SD,9,6,6.5,39.5
2000_01_TEN_BUF,2000,1,REG,2000-09-03,BUF,TEN,16,13,1,40
2000_01_DEN_STL,2000,1,REG,2000-09-04,STL,DEN,41,36,6.5,48.5
2000_02_OAK_IND,2000,2,REG,2000-09-10,IND,OAK,31,38,6.5,44
2000_02_JAX_BAL,2000,2,REG,2000-09-10,BAL,JAX,39,36,3,36.5
2000_02_GB_BUF,2000,2,REG,2000-09-10,BUF,GB,27,18,6,38.5
2000_02_CLE_CIN,2000,2,REG,2000-09-10,CIN,CLE,7,24,6,40.5
2000_02_MIA_MIN,2000,2,REG,2000-09-10,MIN,MIA,13,7,3,42.5
2000_02_NYG_PHI,2000,2,REG,2000-09-10,PHI,NYG,18,33,3,39.5
2000_02_CHI_TB,2000,2,REG,2000-09-10,TB,CHI,41,0,7,36.5
2000_02_KC_TEN,2000,2,REG,2000-09-10,TEN,KC,17,14,8.5,38.5
2000_02_ATL_DEN,2000,2,REG,2000-09-10,DEN,ATL,42,14,4.5,47
2000_02_WAS_DET,2000,2,REG,2000-09-10,DET,WAS,15,10,-5.5,43
2000_02_NO_SD,2000,2,REG,2000-09-10,SD,NO,27,28,5.5,35.5
2000_02_STL_SEA,2000,2,REG,2000-09-10,SEA,STL,34,37,-7.5,46
2000_02_CAR_SF,2000,2,REG,2000-09-10,SF,CAR,22,38,-3,48
2000_02_DAL_ARI,2000,2,REG,2000-09-10,ARI,DAL,32,31,3,38.5
2000_02_NE_NYJ,2000,2,REG,2000-09-11,NYJ,NE,20,19,6.5,39.5
2000_03_ATL_CAR,2000,3,REG,2000-09-17,CAR,ATL,10,15,6,48.5
2000_03_PIT_CLE,2000,3,REG,2000-09-17,CLE,PIT,23,20,-2.5,35.5
2000_03_TB_DET,2000,3,REG,2000-09-17,DET,TB,10,31,-3,34.5
2000_03_PHI_GB,2000,3,REG,2000-09-17,GB,PHI,6,3,4,42.5
2000_03_CIN_JAX,2000,3,REG,2000-09-17,JAX,CIN,13,0,13,41
2000_03_SD_KC,2000,3,REG,2000-09-17,KC,SD,42,10,4.5,35.5
2000_03_BUF_NYJ,2000,3,REG,2000-09-17,NYJ,BUF,27,14,1,38.5
2000_03_SF_STL,2000,3,REG,2000-09-17,STL,SF,41,24,17,55.5
2000_03_DEN_OAK,2000,3,REG,2000-09-17,OAK,DEN,24,33,3,44
2000_03_NYG_CHI,2000,3,REG,2000-09-17,CHI,NYG,7,14,2,42
2000_03_MIN_NE,2000,3,REG,2000-09-17,NE,MIN,13,21,1.5,42.5
2000_03_NO_SEA,2000,3,REG,2000-09-17,SEA,NO,20,10,6,40
2000_03_BAL_MIA,2000,3,REG,2000-09-17,MIA,BAL,19,6,-1.5,34.5
2000_03_DAL_WAS,2000,3,REG,2000-09-18,WAS,DAL,21,27,10.5,44
2000_04_STL_ATL,2000,4,REG,2000-09-24,ATL,STL,20,41,-6.5,55
2000_04_CIN_BAL,2000,4,REG,2000-09-24,BAL,CIN,37,0,11.5,38
2000_04_DET_CHI,2000,4,REG,2000-09-24,CHI,DET,14,21,1,37.5
2000_04_SF_DAL,2000,4,REG,2000-09-24,DAL,SF,24,41,6.5,47
2000_04_NE_MIA,2000,4,REG,2000-09-24,MIA,NE,10,3,4.5,34.5
2000_04_PHI_NO,2000,4,REG,2000-09-24,NO,PHI,7,21,1.5,38
2000_04_TEN_PIT,2000,4,REG,2000-09-24,PIT,TEN,20,23,-7,36
